,text,label
12565,The Greens argued that the fugu fish is well known to be a dangerous delicacy requiring specialized chefs who mostly come from Asia.,0
12566,"Canada Day , formerly Dominion Day , is Canada 's national day , a federal statutory holiday celebrating the anniversary of the 1 July 1867 enactment of the British North America Act , which united Canada as a single country , which was in turn composed of four provinces . Canada Day observances take place throughout Canada as well as internationally.",0
12567,He used the calculations of Urbain Le Verrier to know where to look.,0
12568,"A standardized time system was first used by British railways on December 11 , 1847 , when they switched from local mean time to Greenwich Mean Time.",0
12569,Macropodiformes is one of the three suborders of the large marsupial order Diprotodontia.,0
12570,Many of the words in the modern Indo-European languages seem to have derived from such `` protowords '' via regular sound changes.,0
12571,"One end of this type of wormhole is a black hole , drawing in matter , and the other is a white hole , emitting matter.",0
12572,"Common icons are the World tree , for instance Yggdrasil , and the tree of life.",0
12573,She had four children by Custis.,0
12574,"It can be helpful to think of the system as evolving once a minute , although strictly speaking the `` step '' may have nothing to do with time.",0
12575,Kamenná was first documented in 1308.,0
12576,"The first half of the draft was televised live on TNN for two hours , as part of WWE 's flagship program , Raw.",0
12577,Over time the name Louisa became Levisa and shifted to the nearby stream today called Levisa Fork River.,0
12578,"Interestingly , the mouse never drinks water , instead deriving it metabolically from the foods it eats.",0
12579,Aqua is the Latin word for water.,0
12580,There are many advantages in using a suppressor that are not related to the sound.,0
12581,Most of them hadn't heard our songs and didn't care about them.,0
12582,Many large hearths also appear.,0
12583,"Saludos Amigos was popular enough that Walt Disney decided to make another film about Latin America , The Three Caballeros , to be produced two years later.",0
12584,"Cameron went on to star in many films , including 1987 's Like Father Like Son , which was a box office success.",0
12585,One of the best ways to go about this is to request this on the article 's talk page.,0
12586,It was never an issue of harm in human consumption.,0
12587,See also Sustainability.,0
12588,"Percy , Nico and Thalia must retrieve the sword before time runs out.",0
12589,"Each year since 1980 , the BBC has set aside one evening of programming on its flagship television channel , BBC One , to show events aimed at raising money exclusively destined for charities working with children in the UK.",0
12590,Take a look at the welcome page to learn more about Wikipedia.,0
12591,Ill health and his two writing careers led him to give up competitive chess after 1851.,0
12592,"The true parrots are about 330 species of bird belonging to the Psittacidae family , one of the two `` traditional '' families in the biological order Psittaciformes.",0
12593,Registers a new service on the network.,0
12594,"Bennington was born in Phoenix , Arizona.",0
12595,I just don't.,0
12596,Her personal name is unknown.,0
12597,The roots of Armenian duduk music go back to the times of the Armenian king Tigran the Great.,0
12598,The undertail coverts are predominately white.,0
12599,Then this template needs no parameter.,0
12600,On one adventure they find a woman 's purse in the sewer.,0
12601,Self-replication is any process by which a thing will make a copy of itself.,0
12602,"It is within one 's rights to license those contributions under any terms one prefers , so long as one does it in addition to also being covered under the CC-BY-SA license.",0
12603,"The holidays included Washington 's Birthday , now celebrated as Presidents ' Day ; Veterans Day and Memorial Day . The change moved Memorial Day from its traditional May 30 date to the last Monday in May.",0
12604,Nailsea and Backwell railway station is managed by First Great Western.,0
12605,Many protists take the form of single-celled flagellates.,0
12606,He had married in 1891 and left a widow and two children.,0
12607,The first recorded use of silver as a color name in English was in 1481.,0
12608,"Work is carried out from a combined studio and workshop where concept development , detailing , prototyping and small scale fabrication take place.",0
12609,Luoyang was defended by three Chinese divisions.,0
12610,"The kit today remains royal blue shirts , white shorts and white socks although when playing teams away who also wear white shorts Everton typically wear all blue.",0
12611,She was baptised on 14 May 1940.,0
12612,The females give birth to live young.,0
12613,"According to Ponticelli , France had done much for him , and serving was his way of showing his gratitude.",0
12614,"This supportive care is best provided by multidisciplinary teams of health care professionals such as physicians ; pharmacists ; physical , occupational , and speech therapists ; acupuncturists ; nutritionists ; social workers ; and home care and hospice nurses.",0
12615,So the name signifies that the town was at the head or end of a round hill.,0
12616,"`` We don't see ourselves as a destructive force , but we are . ''",0
12617,The fortresses thus lost their importance.,0
